id,pop_total,county,state,pop_class
0500000US13219,41799,Oconee County,Georgia,Micro Area
0500000US13221,14825,Oglethorpe County,Georgia,Micro Area
0500000US13223,168661,Paulding County,Georgia,Small Metro Area
0500000US13225,27981,Peach County,Georgia,Micro Area
0500000US13227,33216,Pickens County,Georgia,Micro Area
0500000US13229,19716,Pierce County,Georgia,Micro Area
0500000US13231,18889,Pike County,Georgia,Micro Area
0500000US13233,42853,Polk County,Georgia,Micro Area
0500000US13235,9855,Pulaski County,Georgia,Rural Area
0500000US13237,22047,Putnam County,Georgia,Micro Area
0500000US13239,2235,Quitman County,Georgia,Rural Area
0500000US13241,16883,Rabun County,Georgia,Micro Area
0500000US13243,6425,Randolph County,Georgia,Rural Area
0500000US13245,206607,Richmond County,Georgia,Small Metro Area
0500000US13247,93570,Rockdale County,Georgia,Small Metro Area
0500000US13249,4547,Schley County,Georgia,Rural Area
0500000US13251,14067,Screven County,Georgia,Micro Area
0500000US13253,9147,Seminole County,Georgia,Rural Area
0500000US13255,67306,Spalding County,Georgia,Small Metro Area
0500000US13257,26784,Stephens County,Georgia,Micro Area
0500000US13259,5314,Stewart County,Georgia,Rural Area
0500000US13261,29616,Sumter County,Georgia,Micro Area
0500000US13263,5733,Talbot County,Georgia,Rural Area
0500000US13265,1559,Taliaferro County,Georgia,Rural Area
0500000US13267,22842,Tattnall County,Georgia,Micro Area
0500000US13269,7816,Taylor County,Georgia,Rural Area
0500000US13271,12477,Telfair County,Georgia,Micro Area
0500000US13273,9185,Terrell County,Georgia,Rural Area
0500000US13275,45798,Thomas County,Georgia,Micro Area
0500000US13277,41344,Tift County,Georgia,Micro Area
0500000US13279,27030,Toombs County,Georgia,Micro Area
0500000US13281,12493,Towns County,Georgia,Micro Area
0500000US13283,6406,Treutlen County,Georgia,Rural Area
0500000US13285,69426,Troup County,Georgia,Small Metro Area
0500000US13287,9006,Turner County,Georgia,Rural Area
0500000US13289,8022,Twiggs County,Georgia,Rural Area
0500000US13291,24632,Union County,Georgia,Micro Area
0500000US13293,27700,Upson County,Georgia,Micro Area
0500000US13295,67654,Walker County,Georgia,Small Metro Area
0500000US13297,96673,Walton County,Georgia,Small Metro Area
0500000US13299,36251,Ware County,Georgia,Micro Area
0500000US13301,5215,Warren County,Georgia,Rural Area
0500000US13303,19988,Washington County,Georgia,Micro Area
0500000US13305,30144,Wayne County,Georgia,Micro Area
0500000US13307,2348,Webster County,Georgia,Rural Area
0500000US13309,7471,Wheeler County,Georgia,Rural Area
0500000US13311,28003,White County,Georgia,Micro Area
0500000US13313,102864,Whitfield County,Georgia,Small Metro Area
0500000US13315,8766,Wilcox County,Georgia,Rural Area
0500000US13317,9565,Wilkes County,Georgia,Rural Area
0500000US13319,8877,Wilkinson County,Georgia,Rural Area
0500000US13321,20784,Worth County,Georgia,Micro Area
0500000US15001,200629,Hawaii County,Hawaii,Small Metro Area
0500000US15003,1016508,Honolulu County,Hawaii,Large Metro Area
0500000US15005,82,Kalawao County,Hawaii,Rural Area
0500000US15007,73298,Kauai County,Hawaii,Small Metro Area
0500000US15009,164754,Maui County,Hawaii,Small Metro Area
0500000US16001,494967,Ada County,Idaho,Medium Metro Area
0500000US16003,4379,Adams County,Idaho,Rural Area
0500000US16005,87018,Bannock County,Idaho,Small Metro Area
0500000US16007,6372,Bear Lake County,Idaho,Rural Area
0500000US16009,9530,Benewah County,Idaho,Rural Area
0500000US16011,47992,Bingham County,Idaho,Micro Area
0500000US16013,24272,Blaine County,Idaho,Micro Area
0500000US16015,7610,Boise County,Idaho,Rural Area
0500000US16017,47110,Bonner County,Idaho,Micro Area
0500000US16019,123964,Bonneville County,Idaho,Small Metro Area
0500000US16021,12056,Boundary County,Idaho,Micro Area
0500000US16023,2574,Butte County,Idaho,Rural Area
0500000US16025,1077,Camas County,Idaho,Rural Area
0500000US16027,231105,Canyon County,Idaho,Small Metro Area
0500000US16029,7027,Caribou County,Idaho,Rural Area
0500000US16031,24655,Cassia County,Idaho,Micro Area
0500000US16033,790,Clark County,Idaho,Rural Area
0500000US16035,8734,Clearwater County,Idaho,Rural Area
0500000US16037,4275,Custer County,Idaho,Rural Area
0500000US16039,28666,Elmore County,Idaho,Micro Area
0500000US16041,14194,Franklin County,Idaho,Micro Area
0500000US16043,13388,Fremont County,Idaho,Micro Area
0500000US16045,19123,Gem County,Idaho,Micro Area
0500000US16047,15598,Gooding County,Idaho,Micro Area
0500000US16049,16541,Idaho County,Idaho,Micro Area
0500000US16051,30891,Jefferson County,Idaho,Micro Area
0500000US16053,24237,Jerome County,Idaho,Micro Area
0500000US16055,171362,Kootenai County,Idaho,Small Metro Area
0500000US16057,39517,Latah County,Idaho,Micro Area
0500000US16059,7974,Lemhi County,Idaho,Rural Area
0500000US16061,3533,Lewis County,Idaho,Rural Area
0500000US16063,5127,Lincoln County,Idaho,Rural Area
0500000US16065,52913,Madison County,Idaho,Small Metro Area
0500000US16067,21613,Minidoka County,Idaho,Micro Area
0500000US16069,42090,Nez Perce County,Idaho,Micro Area
0500000US16071,4564,Oneida County,Idaho,Rural Area
0500000US16073,11913,Owyhee County,Idaho,Micro Area
0500000US16075,25386,Payette County,Idaho,Micro Area
0500000US16077,7878,Power County,Idaho,Rural Area
0500000US16079,13169,Shoshone County,Idaho,Micro Area
0500000US16081,11630,Teton County,Idaho,Micro Area
0500000US16083,90046,Twin Falls County,Idaho,Small Metro Area
0500000US16085,11746,Valley County,Idaho,Micro Area
0500000US16087,10500,Washington County,Idaho,Micro Area
0500000US17001,65737,Adams County,Illinois,Small Metro Area
0500000US17003,5240,Alexander County,Illinois,Rural Area
0500000US17005,16725,Bond County,Illinois,Micro Area
0500000US17007,53448,Boone County,Illinois,Small Metro Area
0500000US17009,6244,Brown County,Illinois,Rural Area
0500000US17011,33244,Bureau County,Illinois,Micro Area
0500000US17013,4437,Calhoun County,Illinois,Rural Area
0500000US17015,15702,Carroll County,Illinois,Micro Area
0500000US17017,13042,Cass County,Illinois,Micro Area
0500000US17019,205865,Champaign County,Illinois,Small Metro Area
0500000US17021,34032,Christian County,Illinois,Micro Area
0500000US17023,15455,Clark County,Illinois,Micro Area
0500000US17025,13288,Clay County,Illinois,Micro Area
0500000US17027,36899,Clinton County,Illinois,Micro Area
0500000US17029,46863,Coles County,Illinois,Micro Area
0500000US17031,5275541,Cook County,Illinois,Large Metro Area
0500000US17033,18679,Crawford County,Illinois,Micro Area
0500000US17035,10450,Cumberland County,Illinois,Micro Area
0500000US17037,100420,DeKalb County,Illinois,Small Metro Area
0500000US17039,15516,De Witt County,Illinois,Micro Area
0500000US17041,19740,Douglas County,Illinois,Micro Area
0500000US17043,932877,DuPage County,Illinois,Medium Metro Area
0500000US17045,16866,Edgar County,Illinois,Micro Area
0500000US17047,6245,Edwards County,Illinois,Rural Area
0500000US17049,34668,Effingham County,Illinois,Micro Area
0500000US17051,21488,Fayette County,Illinois,Micro Area
0500000US17053,13534,Ford County,Illinois,Micro Area
0500000US17055,37804,Franklin County,Illinois,Micro Area
0500000US17057,33609,Fulton County,Illinois,Micro Area
0500000US17059,4946,Gallatin County,Illinois,Rural Area
0500000US17061,11985,Greene County,Illinois,Micro Area
0500000US17063,52533,Grundy County,Illinois,Small Metro Area
0500000US17065,7993,Hamilton County,Illinois,Rural Area
0500000US17067,17620,Hancock County,Illinois,Micro Area
0500000US17069,3649,Hardin County,Illinois,Rural Area
0500000US17071,6387,Henderson County,Illinois,Rural Area
0500000US17073,49284,Henry County,Illinois,Micro Area
0500000US17075,27077,Iroquois County,Illinois,Micro Area
0500000US17077,52974,Jackson County,Illinois,Small Metro Area
0500000US17079,9287,Jasper County,Illinois,Rural Area
0500000US17081,37113,Jefferson County,Illinois,Micro Area
0500000US17083,21512,Jersey County,Illinois,Micro Area
0500000US17085,22035,Jo Daviess County,Illinois,Micro Area
0500000US17087,13308,Johnson County,Illinois,Micro Area
0500000US17089,516522,Kane County,Illinois,Medium Metro Area
0500000US17091,107502,Kankakee County,Illinois,Small Metro Area
0500000US17093,131869,Kendall County,Illinois,Small Metro Area
0500000US17095,49967,Knox County,Illinois,Micro Area
0500000US17097,714342,Lake County,Illinois,Medium Metro Area
0500000US17099,109658,LaSalle County,Illinois,Small Metro Area
0500000US17101,15280,Lawrence County,Illinois,Micro Area
0500000US17103,34145,Lee County,Illinois,Micro Area
0500000US17105,35815,Livingston County,Illinois,Micro Area
0500000US17107,27987,Logan County,Illinois,Micro Area
0500000US17109,27238,McDonough County,Illinois,Micro Area
0500000US17111,310229,McHenry County,Illinois,Medium Metro Area
0500000US17113,170954,McLean County,Illinois,Small Metro Area
0500000US17115,103998,Macon County,Illinois,Small Metro Area
0500000US17117,44967,Macoupin County,Illinois,Micro Area
0500000US17119,265859,Madison County,Illinois,Medium Metro Area
0500000US17121,37729,Marion County,Illinois,Micro Area
0500000US17123,11742,Marshall County,Illinois,Micro Area
0500000US17125,13086,Mason County,Illinois,Micro Area
0500000US17127,14169,Massac County,Illinois,Micro Area
0500000US17129,12297,Menard County,Illinois,Micro Area
0500000US17131,15699,Mercer County,Illinois,Micro Area
0500000US17133,34962,Monroe County,Illinois,Micro Area
0500000US17135,28288,Montgomery County,Illinois,Micro Area
0500000US17137,32915,Morgan County,Illinois,Micro Area
0500000US17139,14526,Moultrie County,Illinois,Micro Area
0500000US17141,51788,Ogle County,Illinois,Small Metro Area
0500000US17143,181830,Peoria County,Illinois,Small Metro Area
0500000US17145,20945,Perry County,Illinois,Micro Area
0500000US17147,16673,Piatt County,Illinois,Micro Area
0500000US17149,14739,Pike County,Illinois,Micro Area
0500000US17151,3763,Pope County,Illinois,Rural Area
0500000US17153,5193,Pulaski County,Illinois,Rural Area
0500000US17155,5637,Putnam County,Illinois,Rural Area
0500000US17157,30163,Randolph County,Illinois,Micro Area
0500000US17159,15813,Richland County,Illinois,Micro Area
0500000US17161,144672,Rock Island County,Illinois,Small Metro Area
0500000US17163,257400,St. Clair County,Illinois,Medium Metro Area
0500000US17165,23768,Saline County,Illinois,Micro Area
0500000US17167,196343,Sangamon County,Illinois,Small Metro Area
0500000US17169,6902,Schuyler County,Illinois,Rural Area
0500000US17171,4949,Scott County,Illinois,Rural Area
0500000US17173,20990,Shelby County,Illinois,Micro Area
0500000US17175,5400,Stark County,Illinois,Rural Area
0500000US17177,44630,Stephenson County,Illinois,Micro Area
0500000US17179,131343,Tazewell County,Illinois,Small Metro Area
0500000US17181,17244,Union County,Illinois,Micro Area
0500000US17183,74188,Vermilion County,Illinois,Small Metro Area
0500000US17185,11361,Wabash County,Illinois,Micro Area
0500000US17187,16835,Warren County,Illinois,Micro Area
0500000US17189,13761,Washington County,Illinois,Micro Area
0500000US17191,16179,Wayne County,Illinois,Micro Area
0500000US17193,13877,White County,Illinois,Micro Area
0500000US17195,55691,Whiteside County,Illinois,Small Metro Area
0500000US17197,696355,Will County,Illinois,Medium Metro Area
0500000US17199,67153,Williamson County,Illinois,Small Metro Area
0500000US17201,285350,Winnebago County,Illinois,Medium Metro Area
0500000US17203,38467,Woodford County,Illinois,Micro Area
0500000US18001,35809,Adams County,Indiana,Micro Area
0500000US18003,385410,Allen County,Indiana,Medium Metro Area
0500000US18005,82208,Bartholomew County,Indiana,Small Metro Area
0500000US18007,8719,Benton County,Indiana,Rural Area
0500000US18009,12112,Blackford County,Indiana,Micro Area
0500000US18011,70812,Boone County,Indiana,Small Metro Area
0500000US18013,15475,Brown County,Indiana,Micro Area
0500000US18015,20306,Carroll County,Indiana,Micro Area
0500000US18017,37870,Cass County,Indiana,Micro Area
0500000US18019,121093,Clark County,Indiana,Small Metro Area
0500000US18021,26466,Clay County,Indiana,Micro Area
0500000US18023,33190,Clinton County,Indiana,Micro Area
0500000US18025,10526,Crawford County,Indiana,Micro Area
0500000US18027,33381,Daviess County,Indiana,Micro Area
0500000US18029,50679,Dearborn County,Indiana,Small Metro Area
0500000US18031,26472,Decatur County,Indiana,Micro Area
0500000US18033,43265,DeKalb County,Indiana,Micro Area
0500000US18035,111903,Delaware County,Indiana,Small Metro Area
0500000US18037,43637,Dubois County,Indiana,Micro Area
0500000US18039,207047,Elkhart County,Indiana,Small Metro Area
0500000US18041,23398,Fayette County,Indiana,Micro Area
0500000US18043,80484,Floyd County,Indiana,Small Metro Area
0500000US18045,16479,Fountain County,Indiana,Micro Area
0500000US18047,22785,Franklin County,Indiana,Micro Area
0500000US18049,20480,Fulton County,Indiana,Micro Area
0500000US18051,33011,Gibson County,Indiana,Micro Area
0500000US18053,66674,Grant County,Indiana,Small Metro Area
0500000US18055,30803,Greene County,Indiana,Micro Area
0500000US18057,347467,Hamilton County,Indiana,Medium Metro Area
0500000US18059,79840,Hancock County,Indiana,Small Metro Area
0500000US18061,39654,Harrison County,Indiana,Micro Area
0500000US18063,174788,Hendricks County,Indiana,Small Metro Area
0500000US18065,48914,Henry County,Indiana,Micro Area
0500000US18067,83658,Howard County,Indiana,Small Metro Area
0500000US18069,36662,Huntington County,Indiana,Micro Area
0500000US18071,46428,Jackson County,Indiana,Micro Area
0500000US18073,32918,Jasper County,Indiana,Micro Area
0500000US18075,20478,Jay County,Indiana,Micro Area
0500000US18077,33147,Jefferson County,Indiana,Micro Area
0500000US18079,27613,Jennings County,Indiana,Micro Area
0500000US18081,161765,Johnson County,Indiana,Small Metro Area
0500000US18083,36282,Knox County,Indiana,Micro Area
0500000US18085,80240,Kosciusko County,Indiana,Small Metro Area
0500000US18087,40446,LaGrange County,Indiana,Micro Area
0500000US18089,498700,Lake County,Indiana,Medium Metro Area
0500000US18091,112417,LaPorte County,Indiana,Small Metro Area
0500000US18093,45011,Lawrence County,Indiana,Micro Area
0500000US18095,130129,Madison County,Indiana,Small Metro Area
0500000US18097,977203,Marion County,Indiana,Medium Metro Area
0500000US18099,46095,Marshall County,Indiana,Micro Area
0500000US18101,9812,Martin County,Indiana,Rural Area
0500000US18103,35962,Miami County,Indiana,Micro Area
0500000US18105,139718,Monroe County,Indiana,Small Metro Area
0500000US18107,37936,Montgomery County,Indiana,Micro Area
0500000US18109,71780,Morgan County,Indiana,Small Metro Area
0500000US18111,13830,Newton County,Indiana,Micro Area
0500000US18113,47457,Noble County,Indiana,Micro Area
0500000US18115,5940,Ohio County,Indiana,Rural Area
0500000US18117,19867,Orange County,Indiana,Micro Area
0500000US18119,21321,Owen County,Indiana,Micro Area
0500000US18121,16156,Parke County,Indiana,Micro Area
0500000US18123,19170,Perry County,Indiana,Micro Area
0500000US18125,12250,Pike County,Indiana,Micro Area
0500000US18127,173215,Porter County,Indiana,Small Metro Area
0500000US18129,25222,Posey County,Indiana,Micro Area
0500000US18131,12514,Pulaski County,Indiana,Micro Area
0500000US18133,36726,Putnam County,Indiana,Micro Area
0500000US18135,24502,Randolph County,Indiana,Micro Area
0500000US18137,28995,Ripley County,Indiana,Micro Area
0500000US18139,16752,Rush County,Indiana,Micro Area
0500000US18141,272912,St. Joseph County,Indiana,Medium Metro Area
0500000US18143,24384,Scott County,Indiana,Micro Area
0500000US18145,45055,Shelby County,Indiana,Micro Area
0500000US18147,19810,Spencer County,Indiana,Micro Area
0500000US18149,23371,Starke County,Indiana,Micro Area
0500000US18151,34435,Steuben County,Indiana,Micro Area
0500000US18153,20817,Sullivan County,Indiana,Micro Area
0500000US18155,9737,Switzerland County,Indiana,Rural Area
0500000US18157,186251,Tippecanoe County,Indiana,Small Metro Area
0500000US18159,15359,Tipton County,Indiana,Micro Area
