id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,geo_id_x,est_total_households,est_med_income_households,est_total_families,est_med_income_families,geo_id_y,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,geo_id_x,total_one_device,total_multi_device,total_without_device,total_households_org,geo_id_y,total_with_subs_org,total_without_subs_org,total_cellular_subs,total_with_cell_sub_only,total_subs,total_without_subs,total_subs_w_cell
0500000US48315,9725.0,Marion County,Texas,Rural Area,2018.0,0.59200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48317,5237.0,Martin County,Texas,Rural Area,2018.0,0.65799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48319,3953.0,Mason County,Texas,Rural Area,2018.0,0.62400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48321,36255.0,Matagorda County,Texas,Micro Area,2018.0,0.59899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48323,57887.0,Maverick County,Texas,Small Metro Area,2018.0,0.56699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48325,50748.0,Medina County,Texas,Small Metro Area,2018.0,0.73100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48327,1962.0,Menard County,Texas,Rural Area,2018.0,0.56699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48329,169983.0,Midland County,Texas,Small Metro Area,2018.0,0.83600003,33645.0,69.4,1407.0,0500000US48329,57636.0,81210.0,38617.0,94833.0,0500000US48329,127958.0,71.3,1.6,0500000US48329,58873.0,52511.0,7804.0,127958.0,0500000US48329,106663.0,53893.0,,,0.0,53893.0,0.0
0500000US48331,24754.0,Milam County,Texas,Micro Area,2018.0,0.63599998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48333,4456.0,Mills County,Texas,Rural Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48335,8990.0,Mitchell County,Texas,Rural Area,2018.0,0.68099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48337,19965.0,Montague County,Texas,Micro Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48339,620443.0,Montgomery County,Texas,Medium Metro Area,2018.0,0.87700003,118103.0,73.7,2282.0,0500000US48339,202797.0,76929.0,147327.0,93848.0,0500000US48339,452956.0,62.8,3.7,0500000US48339,209486.0,182263.0,29122.0,452956.0,0500000US48339,394463.0,99385.0,,,21827.0,99385.0,21827.0
0500000US48341,21358.0,Moore County,Texas,Micro Area,2018.0,0.77900004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48343,11973.0,Morris County,Texas,Micro Area,2018.0,0.76999998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48345,1063.0,Motley County,Texas,Rural Area,2018.0,0.69499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48347,64653.0,Nacogdoches County,Texas,Small Metro Area,2018.0,0.75800002,12002.0,52.0,1106.0,0500000US48347,23442.0,46459.0,14717.0,65405.0,0500000US48347,51893.0,51.2,5.9,0500000US48347,20720.0,21284.0,3846.0,51893.0,0500000US48347,39583.0,,,,8974.0,0.0,8974.0
0500000US48349,52624.0,Navarro County,Texas,Small Metro Area,2018.0,0.71100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48351,12217.0,Newton County,Texas,Micro Area,2018.0,0.62699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48353,14738.0,Nolan County,Texas,Micro Area,2018.0,0.704,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48355,353178.0,Nueces County,Texas,Medium Metro Area,2018.0,0.78800005,63443.0,70.4,1965.0,0500000US48355,129987.0,54560.0,87889.0,67392.0,0500000US48355,283111.0,58.2,5.9,0500000US48355,126775.0,113440.0,20991.0,283111.0,0500000US48355,256623.0,175036.0,,,0.0,175036.0,0.0
0500000US48357,10015.0,Ochiltree County,Texas,Micro Area,2018.0,0.71799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48359,1758.0,Oldham County,Texas,Rural Area,2018.0,0.76100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48361,84808.0,Orange County,Texas,Small Metro Area,2018.0,0.76600003,14143.0,73.1,1288.0,0500000US48361,30047.0,56420.0,20284.0,70901.0,0500000US48361,65739.0,59.0,3.8,0500000US48361,28525.0,26709.0,5715.0,65739.0,0500000US48361,57547.0,,,,0.0,0.0,0.0
0500000US48363,28409.0,Palo Pinto County,Texas,Micro Area,2018.0,0.72299999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48365,22491.0,Panola County,Texas,Micro Area,2018.0,0.69300002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48367,148222.0,Parker County,Texas,Small Metro Area,2018.0,0.83799994,26089.0,78.1,1117.0,0500000US48367,46238.0,72004.0,34321.0,88774.0,0500000US48367,108544.0,57.8,4.8,0500000US48367,48256.0,43388.0,8313.0,108544.0,0500000US48367,102026.0,12307.0,,,0.0,12307.0,0.0
0500000US48369,9869.0,Parmer County,Texas,Rural Area,2018.0,0.59899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48371,15193.0,Pecos County,Texas,Micro Area,2018.0,0.60500002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48373,50123.0,Polk County,Texas,Small Metro Area,2018.0,0.66300005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48375,118525.0,Potter County,Texas,Small Metro Area,2018.0,0.69800001,22689.0,69.7,1401.0,0500000US48375,45550.0,40797.0,28561.0,48440.0,0500000US48375,90107.0,58.3,3.4,0500000US48375,39252.0,38950.0,5813.0,90107.0,0500000US48375,70072.0,31815.0,,,9841.0,31815.0,9841.0
0500000US48377,6131.0,Presidio County,Texas,Rural Area,2018.0,0.458,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48379,12164.0,Rains County,Texas,Micro Area,2018.0,0.71899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48381,140753.0,Randall County,Texas,Small Metro Area,2018.0,0.86200005,24593.0,72.6,1006.0,0500000US48381,49457.0,70108.0,34152.0,83613.0,0500000US48381,107027.0,68.2,3.2,0500000US48381,46430.0,44102.0,8658.0,107027.0,0500000US48381,97339.0,,,,0.0,0.0,0.0
0500000US48383,3385.0,Reagan County,Texas,Rural Area,2018.0,0.69700003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48385,2758.0,Real County,Texas,Rural Area,2018.0,0.62299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48387,11587.0,Red River County,Texas,Micro Area,2018.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48389,14748.0,Reeves County,Texas,Micro Area,2018.0,0.56699997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48391,6741.0,Refugio County,Texas,Rural Area,2018.0,0.68299997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48393,827.0,Roberts County,Texas,Rural Area,2018.0,0.79699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48395,16757.0,Robertson County,Texas,Micro Area,2018.0,0.71200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48397,107819.0,Rockwall County,Texas,Small Metro Area,2018.0,0.91299999,21342.0,81.0,1397.0,0500000US48397,34590.0,100595.0,29363.0,106966.0,0500000US48397,76544.0,65.5,5.3,0500000US48397,37595.0,29188.0,4658.0,76544.0,0500000US48397,65151.0,,,,0.0,0.0,0.0
0500000US48399,9900.0,Runnels County,Texas,Rural Area,2018.0,0.66600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48401,52214.0,Rusk County,Texas,Small Metro Area,2018.0,0.60800004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48403,9894.0,Sabine County,Texas,Rural Area,2018.0,0.72100002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48405,7918.0,San Augustine County,Texas,Rural Area,2018.0,0.64599997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48407,27402.0,San Jacinto County,Texas,Micro Area,2018.0,0.73699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48409,68755.0,San Patricio County,Texas,Small Metro Area,2018.0,0.69700003,12830.0,76.9,626.0,0500000US48409,22202.0,55018.0,16235.0,62542.0,0500000US48409,51109.0,54.7,5.3,0500000US48409,22263.0,21084.0,3984.0,51109.0,0500000US48409,47552.0,28355.0,,,0.0,28355.0,0.0
0500000US48411,5730.0,San Saba County,Texas,Rural Area,2018.0,0.70500004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48413,2451.0,Schleicher County,Texas,Rural Area,2018.0,0.66900003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48415,16932.0,Scurry County,Texas,Micro Area,2018.0,0.70500004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48417,3105.0,Shackelford County,Texas,Rural Area,2018.0,0.70899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48419,24022.0,Shelby County,Texas,Micro Area,2018.0,0.63999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48421,2782.0,Sherman County,Texas,Rural Area,2018.0,0.75400001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48423,233479.0,Smith County,Texas,Small Metro Area,2018.0,0.79399997,41004.0,67.8,1257.0,0500000US48423,77330.0,58226.0,54682.0,69715.0,0500000US48423,179671.0,58.2,5.5,0500000US48423,78921.0,71800.0,15892.0,179671.0,0500000US48423,138655.0,,,,31134.0,0.0,31134.0
0500000US48425,9205.0,Somervell County,Texas,Rural Area,2018.0,0.72499996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48427,65920.0,Starr County,Texas,Small Metro Area,2018.0,0.53200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48429,9101.0,Stephens County,Texas,Rural Area,2018.0,0.70000005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48431,1372.0,Sterling County,Texas,Rural Area,2018.0,0.75800002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48433,1245.0,Stonewall County,Texas,Rural Area,2018.0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48435,3372.0,Sutton County,Texas,Rural Area,2018.0,0.57300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48437,6971.0,Swisher County,Texas,Rural Area,2018.0,0.76899999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48439,2110640.0,Tarrant County,Texas,Large Metro Area,2018.0,0.84300005,402462.0,71.5,4222.0,0500000US48439,722473.0,66063.0,502918.0,77093.0,0500000US48439,1600241.0,65.3,4.7,0500000US48439,712245.0,677049.0,91286.0,1600241.0,0500000US48439,1073240.0,419335.0,94353.0,,418354.0,419335.0,512707.0
0500000US48441,143208.0,Taylor County,Texas,Small Metro Area,2018.0,0.74699998,23737.0,60.7,1155.0,0500000US48441,49811.0,47508.0,32688.0,60767.0,0500000US48441,106512.0,58.1,4.0,0500000US48441,43238.0,44552.0,9448.0,106512.0,0500000US48441,81916.0,23706.0,,,7928.0,23706.0,7928.0
0500000US48443,760.0,Terrell County,Texas,Rural Area,2018.0,0.46700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48445,11831.0,Terry County,Texas,Micro Area,2018.0,0.65799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48447,1440.0,Throckmorton County,Texas,Rural Area,2018.0,0.66100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48449,31247.0,Titus County,Texas,Micro Area,2018.0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48451,120003.0,Tom Green County,Texas,Small Metro Area,2018.0,0.74599999,20507.0,65.9,805.0,0500000US48451,43301.0,52283.0,28326.0,66951.0,0500000US48451,92523.0,57.8,4.8,0500000US48451,41489.0,37020.0,6894.0,92523.0,0500000US48451,82279.0,34762.0,,,0.0,34762.0,0.0
0500000US48453,1290188.0,Travis County,Texas,Large Metro Area,2018.0,0.86500001,195263.0,61.7,3761.0,0500000US48453,486548.0,76392.0,281467.0,98859.0,0500000US48453,1008923.0,70.0,3.8,0500000US48453,477005.0,425983.0,43491.0,1008923.0,0500000US48453,730898.0,311810.0,73446.0,,194764.0,311810.0,268210.0
0500000US48455,13602.0,Trinity County,Texas,Micro Area,2018.0,0.62799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48457,19798.0,Tyler County,Texas,Micro Area,2018.0,0.64599997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48459,40892.0,Upshur County,Texas,Micro Area,2018.0,0.759,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48461,3308.0,Upton County,Texas,Rural Area,2018.0,0.49200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48463,24564.0,Uvalde County,Texas,Micro Area,2018.0,0.639,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48465,47586.0,Val Verde County,Texas,Micro Area,2018.0,0.69499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48467,59541.0,Van Zandt County,Texas,Small Metro Area,2018.0,0.66300005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48469,91319.0,Victoria County,Texas,Small Metro Area,2018.0,0.69200003,17610.0,76.4,718.0,0500000US48469,31918.0,50210.0,21814.0,67133.0,0500000US48469,70496.0,56.3,6.6,0500000US48469,31276.0,27820.0,6565.0,70496.0,0500000US48469,62101.0,30770.0,,,0.0,30770.0,0.0
0500000US48471,76400.0,Walker County,Texas,Small Metro Area,2018.0,0.76999998,8045.0,38.3,979.0,0500000US48471,22693.0,40100.0,13354.0,64651.0,0500000US48471,,,,,,,,,0500000US48471,46286.0,,,,0.0,0.0,0.0
0500000US48473,56794.0,Waller County,Texas,Small Metro Area,2018.0,0.685,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48475,11644.0,Ward County,Texas,Micro Area,2018.0,0.68599999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48477,35805.0,Washington County,Texas,Micro Area,2018.0,0.676,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48479,267114.0,Webb County,Texas,Medium Metro Area,2018.0,0.61900002,68141.0,75.9,1885.0,0500000US48479,75300.0,46862.0,59208.0,51721.0,0500000US48479,195021.0,56.6,5.3,0500000US48479,83631.0,80535.0,11185.0,195021.0,0500000US48479,187116.0,184660.0,,,0.0,184660.0,0.0
0500000US48481,41570.0,Wharton County,Texas,Micro Area,2018.0,0.65500003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48483,4990.0,Wheeler County,Texas,Rural Area,2018.0,0.73799998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48485,129350.0,Wichita County,Texas,Small Metro Area,2018.0,0.73799998,20294.0,63.9,1006.0,0500000US48485,46757.0,47373.0,30563.0,63040.0,0500000US48485,105734.0,52.7,6.0,0500000US48485,45594.0,41767.0,8351.0,105734.0,0500000US48485,83605.0,17924.0,,,0.0,17924.0,0.0
0500000US48487,12887.0,Wilbarger County,Texas,Micro Area,2018.0,0.68799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48489,20164.0,Willacy County,Texas,Micro Area,2018.0,0.55199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48491,609017.0,Williamson County,Texas,Medium Metro Area,2018.0,0.91000003,109219.0,73.3,1688.0,0500000US48491,185345.0,87454.0,135729.0,99470.0,0500000US48491,438217.0,65.8,5.0,0500000US48491,203654.0,177656.0,25582.0,438217.0,0500000US48491,349668.0,101096.0,30471.0,,29923.0,101096.0,60394.0
0500000US48493,49753.0,Wilson County,Texas,Micro Area,2018.0,0.80899996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48495,7791.0,Winkler County,Texas,Rural Area,2018.0,0.69800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48497,68632.0,Wise County,Texas,Small Metro Area,2018.0,0.75599998,12816.0,75.1,659.0,0500000US48497,22864.0,69040.0,17357.0,76236.0,0500000US48497,,,,,,,,,0500000US48497,48588.0,,,,0.0,0.0,0.0
0500000US48499,44843.0,Wood County,Texas,Micro Area,2018.0,0.75599998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48501,7694.0,Yoakum County,Texas,Rural Area,2018.0,0.73299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48503,17867.0,Young County,Texas,Micro Area,2018.0,0.71700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48505,13889.0,Zapata County,Texas,Micro Area,2018.0,0.54100001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US48507,9670.0,Zavala County,Texas,Rural Area,2018.0,0.48300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49001,7072.0,Beaver County,Utah,Rural Area,2018.0,0.74399996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49003,57666.0,Box Elder County,Utah,Small Metro Area,2018.0,0.82999998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49005,133154.0,Cache County,Utah,Small Metro Area,2018.0,0.85800004,27848.0,57.6,982.0,0500000US49005,39224.0,59248.0,29646.0,66258.0,0500000US49005,92518.0,68.4,2.3,0500000US49005,37531.0,40777.0,4838.0,92518.0,0500000US49005,84727.0,,,,0.0,0.0,0.0
0500000US49007,20412.0,Carbon County,Utah,Micro Area,2018.0,0.78600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49009,935.0,Daggett County,Utah,Rural Area,2018.0,0.92399997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49011,362679.0,Davis County,Utah,Medium Metro Area,2018.0,0.90300006,81700.0,71.7,1962.0,0500000US49011,104462.0,84358.0,83092.0,94692.0,0500000US49011,250723.0,65.8,2.9,0500000US49011,115625.0,99901.0,13872.0,250723.0,0500000US49011,229457.0,23134.0,,,0.0,23134.0,0.0
0500000US49013,19596.0,Duchesne County,Utah,Micro Area,2018.0,0.829,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49015,9825.0,Emery County,Utah,Rural Area,2018.0,0.77900004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49017,5083.0,Garfield County,Utah,Rural Area,2018.0,0.78600001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49019,9669.0,Grand County,Utah,Rural Area,2018.0,0.86200005,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49021,57289.0,Iron County,Utah,Small Metro Area,2018.0,0.83600003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49023,11786.0,Juab County,Utah,Micro Area,2018.0,0.77499998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49025,7667.0,Kane County,Utah,Rural Area,2018.0,0.76100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49027,12975.0,Millard County,Utah,Micro Area,2018.0,0.81900007,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49029,12295.0,Morgan County,Utah,Micro Area,2018.0,0.92299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49031,1438.0,Piute County,Utah,Rural Area,2018.0,0.671,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49033,2510.0,Rich County,Utah,Rural Area,2018.0,0.76300001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49035,1185238.0,Salt Lake County,Utah,Large Metro Area,2018.0,0.85399997,227669.0,67.4,2812.0,0500000US49035,381831.0,73801.0,265179.0,88889.0,0500000US49035,872645.0,68.7,3.3,0500000US49035,405404.0,356470.0,48713.0,872645.0,0500000US49035,692238.0,145411.0,41659.0,13041.0,103532.0,158452.0,145191.0
0500000US49037,14518.0,San Juan County,Utah,Micro Area,2018.0,0.52700001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49039,28437.0,Sanpete County,Utah,Micro Area,2018.0,0.801,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49041,21522.0,Sevier County,Utah,Micro Area,2018.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49043,42357.0,Summit County,Utah,Micro Area,2018.0,0.921,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49045,72698.0,Tooele County,Utah,Small Metro Area,2018.0,0.88099998,17644.0,81.1,830.0,0500000US49045,20411.0,72906.0,15962.0,79395.0,0500000US49045,,,,,,,,,0500000US49045,44207.0,,,,0.0,0.0,0.0
0500000US49047,35620.0,Uintah County,Utah,Micro Area,2018.0,0.81999999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49049,659399.0,Utah County,Utah,Medium Metro Area,2018.0,0.86399996,149129.0,61.0,2312.0,0500000US49049,171117.0,75349.0,140373.0,79900.0,0500000US49049,436007.0,66.6,3.2,0500000US49049,181418.0,187418.0,19287.0,436007.0,0500000US49049,399136.0,48753.0,,,0.0,48753.0,0.0
0500000US49051,34788.0,Wasatch County,Utah,Micro Area,2018.0,0.89600003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49053,180279.0,Washington County,Utah,Small Metro Area,2018.0,0.84899998,33551.0,72.9,1735.0,0500000US49053,59863.0,56333.0,44128.0,66573.0,0500000US49053,132037.0,52.3,2.5,0500000US49053,61175.0,45019.0,16443.0,132037.0,0500000US49053,122332.0,12275.0,,,0.0,12275.0,0.0
0500000US49055,2486.0,Wayne County,Utah,Rural Area,2018.0,0.76499999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US49057,262223.0,Weber County,Utah,Medium Metro Area,2018.0,0.84499997,53467.0,73.0,1290.0,0500000US49057,85615.0,68669.0,63224.0,77048.0,0500000US49057,191379.0,66.1,3.5,0500000US49057,88889.0,76852.0,11336.0,191379.0,0500000US49057,171527.0,,,,0.0,0.0,0.0
0500000US50001,37363.0,Addison County,Vermont,Micro Area,2018.0,0.80500001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50003,37347.0,Bennington County,Vermont,Micro Area,2018.0,0.787,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50005,30233.0,Caledonia County,Vermont,Micro Area,2018.0,0.73400003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50007,168323.0,Chittenden County,Vermont,Small Metro Area,2018.0,0.85399997,22144.0,48.0,1327.0,0500000US50007,66095.0,75852.0,37668.0,95143.0,0500000US50007,138988.0,67.0,3.7,0500000US50007,57339.0,58970.0,10280.0,138988.0,0500000US50007,126275.0,,,,0.0,0.0,0.0
0500000US50009,5920.0,Essex County,Vermont,Rural Area,2018.0,0.68799996,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50011,49946.0,Franklin County,Vermont,Micro Area,2018.0,0.801,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50013,7293.0,Grand Isle County,Vermont,Rural Area,2018.0,0.83499998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50015,25945.0,Lamoille County,Vermont,Micro Area,2018.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50017,29277.0,Orange County,Vermont,Micro Area,2018.0,0.77100003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50019,27393.0,Orleans County,Vermont,Micro Area,2018.0,0.73299998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50021,60572.0,Rutland County,Vermont,Small Metro Area,2018.0,0.77999997,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50023,59807.0,Washington County,Vermont,Small Metro Area,2018.0,0.80800003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50025,45905.0,Windham County,Vermont,Micro Area,2018.0,0.74699998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US50027,57753.0,Windsor County,Vermont,Small Metro Area,2018.0,0.81399995,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51001,33413.0,Accomack County,Virginia,Micro Area,2018.0,0.63800001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51003,112395.0,Albemarle County,Virginia,Small Metro Area,2018.0,0.84600002,15025.0,49.8,1145.0,0500000US51003,41956.0,78584.0,26631.0,92990.0,0500000US51003,89333.0,59.0,1.4,0500000US51003,37612.0,34739.0,9326.0,89333.0,0500000US51003,74114.0,,,,0.0,0.0,0.0
0500000US51005,15223.0,Alleghany County,Virginia,Micro Area,2018.0,0.67199999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51007,13265.0,Amelia County,Virginia,Micro Area,2018.0,0.75099999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51009,31307.0,Amherst County,Virginia,Micro Area,2018.0,0.65100002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51011,16119.0,Appomattox County,Virginia,Micro Area,2018.0,0.65500003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51013,238643.0,Arlington County,Virginia,Small Metro Area,2018.0,0.90300006,27593.0,57.2,1266.0,0500000US51013,109940.0,122394.0,51898.0,154608.0,0500000US51013,198604.0,76.5,2.0,0500000US51013,95407.0,85859.0,9962.0,198604.0,0500000US51013,140558.0,29223.0,20651.0,,17525.0,29223.0,38176.0
0500000US51015,77487.0,Augusta County,Virginia,Small Metro Area,2018.0,0.72400004,10727.0,76.6,448.0,0500000US51015,29783.0,59820.0,20628.0,71676.0,0500000US51015,62717.0,56.3,2.6,0500000US51015,28214.0,24403.0,6857.0,62717.0,0500000US51015,58111.0,,,,0.0,0.0,0.0
0500000US51017,4209.0,Bath County,Virginia,Rural Area,2018.0,0.62900001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51019,79462.0,Bedford County,Virginia,Small Metro Area,2018.0,0.74599999,12209.0,75.8,757.0,0500000US51019,31271.0,64084.0,21765.0,72957.0,0500000US51019,65596.0,57.0,3.2,0500000US51019,28158.0,26747.0,6771.0,65596.0,0500000US51019,59187.0,,,,0.0,0.0,0.0
0500000US51021,6270.0,Bland County,Virginia,Rural Area,2018.0,0.71899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51023,33596.0,Botetourt County,Virginia,Micro Area,2018.0,0.76100004,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51025,15849.0,Brunswick County,Virginia,Micro Area,2018.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51027,20355.0,Buchanan County,Virginia,Micro Area,2018.0,0.597,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51029,16824.0,Buckingham County,Virginia,Micro Area,2018.0,0.59899998,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51031,55696.0,Campbell County,Virginia,Small Metro Area,2018.0,0.71799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51033,30887.0,Caroline County,Virginia,Micro Area,2018.0,0.69200003,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51035,29155.0,Carroll County,Virginia,Micro Area,2018.0,0.65200001,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51036,6773.0,Charles City County,Virginia,Rural Area,2018.0,0.59799999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51037,11529.0,Charlotte County,Virginia,Micro Area,2018.0,0.54000002,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51041,364548.0,Chesterfield County,Virginia,Medium Metro Area,2018.0,0.89100003,62194.0,72.0,1625.0,0500000US51041,126748.0,80655.0,93676.0,92876.0,0500000US51041,277130.0,63.2,4.9,0500000US51041,124062.0,113982.0,18616.0,277130.0,0500000US51041,188364.0,21596.0,9759.0,,67511.0,21596.0,77270.0
0500000US51043,14783.0,Clarke County,Virginia,Micro Area,2018.0,0.745,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51045,4892.0,Craig County,Virginia,Rural Area,2018.0,0.67699999,,,,,,,,,,,,,,,,,,,,,,,,,
0500000US51047,52552.0,Culpeper County,Virginia,Small Metro Area,2018.0,0.79100001,,,,,,,,,,,,,,,,,,,,,,,,,
